https://en.wikipedia.org/wiki/India,2023-10-02 23:46:53.403359,200,False, ,1308.5234375
https://en.wikipedia.org/wiki/India#Etymology,2023-10-02 23:46:54.899377,200,False, ,1308.5234375
https://en.wikipedia.org/wiki/India#History,2023-10-02 23:46:56.422797,200,False, ,1308.5234375
https://web.archive.org/web/20111107021602/https://articles.timesofindia.indiatimes.com/2008-10-11/india/27905286_1_indian-nuclear-market-sign-landmark-civil-nuclear-field,2023-10-02 23:46:58.561495,200,False, ,49.103515625
https://web.archive.org/web/20180110230215/http://www.languageinindia.com/nov2004/mallikarjunmalaysiapaper1.html,2023-10-02 23:47:00.887108,200,True,en,206.3076171875
https://doi.org/10.1177%2F0262728004042760,2023-10-02 23:47:02.713011,403,False, ,6.3984375
https://books.google.com/books?id=TBIxDQAAQBAJ&pg=PT50,2023-10-02 23:47:04.055946,200,False, ,31.4931640625
https://books.google.com/books?id=dyQuAgAAQBAJ&pg=PA76,2023-10-02 23:47:05.482537,200,False, ,28.2333984375
https://en.wikipedia.org/wiki/India#Geography,2023-10-02 23:47:07.075993,200,False, ,1308.5234375
https://books.google.com/books?id=SklVDwAAQBAJ&pg=PA156,2023-10-02 23:47:08.440184,200,False, ,38.26171875
https://books.google.com/books?id=H3lUIIYxWkEC,2023-10-02 23:47:09.889373,200,False, ,74.095703125
http://datatopics.worldbank.org/world-development-indicators,2023-10-02 23:47:11.968661,200,False, ,66.953125
https://www.google.com/imghp?hl=en&tab=pi,2023-10-02 23:47:13.209551,200,False, ,17.3466796875
https://books.google.com/books?id=dyQuAgAAQBAJ&pg=PA75&lpg=PA76&focus=viewport,2023-10-02 23:47:14.578571,200,True,en,28.271484375
https://web.archive.org/web/20131017153124/https://censusindia.gov.in/2011-prov-results/paper2/data_files/India2/Table_3_PR_UA_Citiees_1Lakh_and_Above.pdf,2023-10-02 23:47:17.109465,200,False, ,137.76171875
https://books.google.com/books?id=H3lUIIYxWkEC&q=Asia&source=gbs_word_cloud_r&cad=3,2023-10-02 23:47:18.761375,200,False, ,93.7724609375
https://www.google.com/imghp?hl=en&tab=pi,2023-10-02 23:47:20.002638,200,True,en,17.3408203125
https://web.archive.org/web/20140521032413/https://www.dnaindia.com/india/report-bjp-first-party-since-1984-to-win-parliamentary-majority-on-its-own-1988981,2023-10-02 23:47:22.916495,200,False, ,92.310546875
https://books.google.com/books?id=H3lUIIYxWkEC&q=sculptures&source=gbs_word_cloud_r&cad=3,2023-10-02 23:47:24.551846,200,False, ,88.0625
https://web.archive.org/web/20120512181522/https://www.reuters.com/article/2010/02/13/us-india-britain-nuclear-idUSTRE61C21E20100213?type=politicsNews,2023-10-02 23:47:26.559576,200,False, ,115.2578125
https://books.google.com/url?id=H3lUIIYxWkEC&pg=PA168&q=http://www.pearsoned.co.in&clientid=ca-print-pearson_india&linkid=1&usg=AOvVaw2kXNAIn3EpEXxNuGSyFjmt&source=gbs_pub_info_r,2023-10-02 23:47:28.659616,200,False, ,30.6875
https://books.google.com/books?id=H3lUIIYxWkEC&pg=PA650&source=gbs_selected_pages&cad=1,2023-10-02 23:47:30.099486,200,False, ,61.2802734375
https://books.google.com/books?id=l_cWAQAAMAAJ&pg=PA328,2023-10-02 23:47:31.458301,200,False, ,39.5908203125
https://web.archive.org/web/20140912002353/https://timesofindia.indiatimes.com/business/india-business/Exporters-get-wider-market-reach/articleshow/4942892.cms?referral=PM,2023-10-02 23:47:33.862292,200,False, ,281.8203125
https://books.google.com/books?id=l_cWAQAAMAAJ&q=Hebrew&source=gbs_word_cloud_r&cad=4,2023-10-02 23:47:35.537223,200,True,en,39.8876953125
https://mail.google.com/mail/?tab=im,2023-10-02 23:47:37.238018,200,False, ,585.9541015625
https://drive.google.com/?tab=po,2023-10-02 23:47:38.925136,200,False, ,572.30078125
https://books.google.com/books?id=l_cWAQAAMAAJ&q=Muslim&source=gbs_word_cloud_r&cad=4,2023-10-02 23:47:40.483223,200,False, ,39.8876953125
https://news.google.com/?tab=pn,2023-10-02 23:47:41.954756,200,False, ,1549.419921875
https://web.archive.org/web/20110812042806/https://indiabudget.nic.in/es2006-07/chapt2007/tab97.pdf,2023-10-02 23:47:44.163421,200,False, ,39.7431640625
https://web.archive.org/web/20140521032413/http://www.dnaindia.com/book-reviews,2023-10-02 23:47:48.103818,200,True,en,76.4443359375
https://play.google.com/store/books/category/coll_1673,2023-10-02 23:47:50.063637,200,True,en,1572.8271484375
https://web.archive.org/web/20150928035644/https://samaj.revues.org/3717,2023-10-02 23:47:52.388608,200,True,en,167.2177734375
https://books.google.com/books?id=l_cWAQAAMAAJ&q=South&source=gbs_word_cloud_r&cad=4,2023-10-02 23:47:54.060392,200,False, ,39.8798828125
https://books.google.com/books?id=H3lUIIYxWkEC&pg=PR3&source=gbs_selected_pages&cad=1,2023-10-02 23:47:55.544544,200,True,en,61.646484375
https://web.archive.org/web/20120512181522/http://ad.doubleclick.net/jump/us.reuters/news/politics/article;type=poe;sz=1x1;articleID=USTRE61C21E20100213;taga=aaaaaaaaa;ord=8803,2023-10-02 23:47:57.585724,404,False, ,127.0380859375
https://en.wikipedia.org/wiki/India,2023-10-02 23:51:48.366652,200,False, ,1308.5234375
https://www.wsj.com/articles/SB124344190542659025#articleTabs_comments%3D%26articleTabs%3Darticle,2023-10-02 23:51:49.745180,403,False, ,776.744140625
https://books.google.com/books?id=YqOODwAAQBAJ,2023-10-02 23:51:51.068082,200,False, ,47.708984375
https://en.wikipedia.org/wiki/India#Geography,2023-10-02 23:51:52.546530,200,False, ,1308.5234375
https://books.google.com/books?id=pBq9DwAAQBAJ,2023-10-02 23:51:53.968255,200,False, ,47.3271484375
https://books.google.com/books?id=rOCaSn8-ZboC&pg=PA151,2023-10-02 23:51:55.275523,200,False, ,36.7646484375
